Well position in plate,Cocktail #,Commercial Code,Chemical Additive,Chemical Formula,Concentration,Chemical Additive,Concentration,pH,Chemical Additive,Concentration,Chemical Additive,Concentration,,,,
1489,M2_0565,,Sodium Chloride,NaCl,0.1 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1493,M2_0566,,Sodium Chloride,NaCl,0.1 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1497,M2_0567,,Sodium Chloride,NaCl,0.1 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1501,M2_0568,,Sodium Chloride,NaCl,0.1 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
1505,M2_0569,,Sodium Chloride,NaCl,0.2 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1509,M2_0570,,Sodium Chloride,NaCl,0.2 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1513,M2_0571,,Sodium Chloride,NaCl,0.2 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1517,M2_0572,,Sodium Chloride,NaCl,0.2 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
1521,M2_0573,,Sodium Chloride,NaCl,0.4 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1525,M2_0574,,Sodium Chloride,NaCl,0.4 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1529,M2_0575,,Sodium Chloride,NaCl,0.4 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1533,M2_0576,,Sodium Chloride,NaCl,0.4 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
51,M2_0577,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
55,M2_0578,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
59,M2_0579,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,40% (w/v),,,,,,
63,M2_0580,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,16% (w/v),,,,,,
67,M2_0581,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
71,M2_0582,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
75,M2_0583,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,25% (w/v),,,,,,
79,M2_0584,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,16% (w/v),,,,,,
83,M2_0585,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
87,M2_0586,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
91,M2_0587,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,25% (w/v),,,,,,
95,M2_0588,,Ammonium Sulfate ,(NH4)2SO4,0.3 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
243,M2_0589,,Ammonium Sulfate ,(NH4)2SO4,0.15 M,Sodium Citrate,0.1 M,5.6,PEG 2000,15% (w/v),,,,,,
247,M2_0590,,Ammonium Sulfate ,(NH4)2SO4,0.15 M,Sodium Citrate,0.1 M,5.6,PEG 2000,19% (w/v),,,,,,
251,M2_0591,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,MES,0.1 M,6,PEG 2000,16% (w/v),,,,,,
255,M2_0592,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,MES,0.1 M,6,PEG 2000,20% (w/v),,,,,,
259,M2_0593,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,MES,0.1 M,6,PEG 2000,30% (w/v),,,,,,
263,M2_0594,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.025 M,MES,0.1 M,6,PEG 2000,10% (w/v),,,,,,
267,M2_0595,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,MES,0.1 M,6,PEG 2000,16% (w/v),,,,,,
271,M2_0596,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,MES,0.1 M,6,PEG 2000,20% (w/v),,,,,,
275,M2_0597,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,MES,0.1 M,6,PEG 2000,7.5% (w/v),,,,,,
279,M2_0598,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,MES,0.1 M,6,PEG 2000,40% (w/v),,,,,,
283,M2_0599,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,MES,0.1 M,6,PEG 2000,16% (w/v),,,,,,
287,M2_0600,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,MES,0.1 M,6,PEG 2000,20% (w/v),,,,,,
435,M2_0601,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,MES,0.1 M,6,PEG 2000,30% (w/v),,,,,,
439,M2_0602,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,MES,0.1 M,6,PEG 2000,40% (w/v),,,,,,
443,M2_0603,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,16% (w/v),,,,,,
447,M2_0604,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
451,M2_0605,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
455,M2_0606,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
459,M2_0607,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,16% (w/v),,,,,,
463,M2_0608,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
467,M2_0609,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,15% (w/v),,,,,,
471,M2_0610,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,10% (w/v),,,,,,
475,M2_0611,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,Sodium Citrate,0.1 M,5.6,PEG 2000,16% (w/v),,,,,,
479,M2_0612,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
627,M2_0613,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.15 M,Sodium Citrate,0.1 M,5.6,PEG 2000,15% (w/v),,,,,,
631,M2_0614,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.15 M,Sodium Citrate,0.1 M,5.6,PEG 2000,19% (w/v),,,,,,
635,M2_0615,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
639,M2_0616,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,40% (w/v),,,,,,
643,M2_0617,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
647,M2_0618,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
651,M2_0619,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
655,M2_0620,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
659,M2_0621,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
663,M2_0622,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,10% (w/v),,,,,,
667,M2_0623,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.3 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
671,M2_0624,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.15 M,Sodium Citrate,0.1 M,5.6,PEG 2000,19% (w/v),,,,,,
819,M2_0625,,Sodium Chloride,NaCl,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
823,M2_0626,,Sodium Chloride,NaCl,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
827,M2_0627,,Sodium Chloride,NaCl,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,35% (w/v),,,,,,
831,M2_0628,,Sodium Chloride,NaCl,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,40% (w/v),,,,,,
835,M2_0629,,Sodium Chloride,NaCl,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
839,M2_0630,,Sodium Chloride,NaCl,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
843,M2_0631,,Sodium Chloride,NaCl,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,35% (w/v),,,,,,
847,M2_0632,,Sodium Chloride,NaCl,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 2000,40% (w/v),,,,,,
851,M2_0633,,Sodium Chloride,NaCl,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
855,M2_0634,,Sodium Chloride,NaCl,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
859,M2_0635,,Sodium Chloride,NaCl,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 2000,35% (w/v),,,,,,
863,M2_0636,,Sodium Chloride,NaCl,0.05 M,Sodium Citrate,0.1 M,5.6,PEG 2000,10% (w/v),,,,,,
1011,M2_0637,,Sodium Chloride,NaCl,0.5 M,Sodium Citrate,0.1 M,5.6,PEG 2000,20% (w/v),,,,,,
1015,M2_0638,,Sodium Chloride,NaCl,0.5 M,Sodium Citrate,0.1 M,5.6,PEG 2000,30% (w/v),,,,,,
1019,M2_0639,,Sodium Chloride,NaCl,0.5 M,Sodium Citrate,0.1 M,5.6,PEG 2000,35% (w/v),,,,,,
1023,M2_0640,,Sodium Chloride,NaCl,0.2 M5,Sodium Citrate,0.1 M,5.6,PEG 2000,19% (w/v),,,,,,
1027,M2_0641,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
1031,M2_0642,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
1035,M2_0643,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
1039,M2_0644,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 2000,16% (w/v),,,,,,
1043,M2_0645,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
1047,M2_0646,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
1051,M2_0647,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
1055,M2_0648,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 2000,16% (w/v),,,,,,
1203,M2_0649,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
1207,M2_0650,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
1211,M2_0651,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
1215,M2_0652,,Ammonium Sulfate ,(NH4)2SO4,0.3 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
1219,M2_0653,,Ammonium Sulfate ,(NH4)2SO4,0.3 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
1223,M2_0654,,Ammonium Sulfate ,(NH4)2SO4,0.3 M,HEPES,0.1 M,7,PEG 2000,38% (w/v),,,,,,
1227,M2_0655,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 2000,16% (w/v),,,,,,
1231,M2_0656,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
1235,M2_0657,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
1239,M2_0658,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
1243,M2_0659,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,HEPES,0.1 M,7,PEG 2000,16% (w/v),,,,,,
1247,M2_0660,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
1395,M2_0661,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
1399,M2_0662,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
1403,M2_0663,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,HEPES,0.1 M,7,PEG 2000,16% (w/v),,,,,,
1407,M2_0664,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
1411,M2_0665,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
1415,M2_0666,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
1419,M2_0667,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 2000,16% (w/v),,,,,,
1423,M2_0668,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
1427,M2_0669,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
1431,M2_0670,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
1435,M2_0671,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.2 M,HEPES,0.1 M,7,PEG 2000,16% (w/v),,,,,,
1439,M2_0672,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.2 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
147,M2_0673,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.2 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
151,M2_0674,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,HEPES,0.1 M,7,PEG 2000,10% (w/v),,,,,,
155,M2_0675,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,HEPES,0.1 M,7,PEG 2000,16% (w/v),,,,,,
159,M2_0676,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
163,M2_0677,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.15 M,HEPES,0.1 M,7,PEG 2000,15% (w/v),,,,,,
167,M2_0678,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.15 M,HEPES,0.1 M,7,PEG 2000,19% (w/v),,,,,,
171,M2_0679,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
175,M2_0680,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
179,M2_0681,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
183,M2_0682,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
187,M2_0683,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
191,M2_0684,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
339,M2_0685,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
343,M2_0686,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
347,M2_0687,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.3 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
351,M2_0688,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.3 M,HEPES,0.1 M,7,PEG 2000,38% (w/v),,,,,,
355,M2_0689,,Sodium Chloride,NaCl,0.05 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
359,M2_0690,,Sodium Chloride,NaCl,0.05 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
363,M2_0691,,Sodium Chloride,NaCl,0.05 M,HEPES,0.1 M,7,PEG 2000,35% (w/v),,,,,,
367,M2_0692,,Sodium Chloride,NaCl,0.05 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
371,M2_0693,,Sodium Chloride,NaCl,0.1 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
375,M2_0694,,Sodium Chloride,NaCl,0.1 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
379,M2_0695,,Sodium Chloride,NaCl,0.1 M,HEPES,0.1 M,7,PEG 2000,35% (w/v),,,,,,
383,M2_0696,,Sodium Chloride,NaCl,0.1 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
531,M2_0697,,Sodium Chloride,NaCl,0.2 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
535,M2_0698,,Sodium Chloride,NaCl,0.2 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
539,M2_0699,,Sodium Chloride,NaCl,0.2 M,HEPES,0.1 M,7,PEG 2000,35% (w/v),,,,,,
543,M2_0700,,Sodium Chloride,NaCl,0.2 M,HEPES,0.1 M,7,PEG 2000,40% (w/v),,,,,,
547,M2_0701,,Sodium Chloride,NaCl,0.5 M,HEPES,0.1 M,7,PEG 2000,20% (w/v),,,,,,
551,M2_0702,,Sodium Chloride,NaCl,0.5 M,HEPES,0.1 M,7,PEG 2000,30% (w/v),,,,,,
555,M2_0703,,Sodium Chloride,NaCl,0.5 M,HEPES,0.1 M,7,PEG 2000,35% (w/v),,,,,,
559,M2_0704,,Sodium Chloride,NaCl,0.5 M,HEPES,0.1 M,7,PEG 2000,38% (w/v),,,,,,
563,M2_0705,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
567,M2_0706,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
571,M2_0707,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
575,M2_0708,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 2000,16% (w/v),,,,,,
723,M2_0709,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
727,M2_0710,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
731,M2_0711,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
735,M2_0712,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 2000,16% (w/v),,,,,,
739,M2_0713,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
743,M2_0714,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
747,M2_0715,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
751,M2_0716,,Ammonium Sulfate ,(NH4)2SO4,0.3 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
755,M2_0717,,Ammonium Sulfate ,(NH4)2SO4,0.3 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
759,M2_0718,,Ammonium Sulfate ,(NH4)2SO4,0.3 M,TRIS,0.1 M,8.5,PEG 2000,38% (w/v),,,,,,
763,M2_0719,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 2000,16% (w/v),,,,,,
767,M2_0720,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
915,M2_0721,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
919,M2_0722,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
923,M2_0723,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,TRIS,0.1 M,8.5,PEG 2000,16% (w/v),,,,,,
927,M2_0724,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
931,M2_0725,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
935,M2_0726,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.2 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
939,M2_0727,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,TRIS,0.1 M,8.5,PEG 2000,16% (w/v),,,,,,
943,M2_0728,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
947,M2_0729,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
951,M2_0730,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.4 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
955,M2_0731,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 2000,16% (w/v),,,,,,
959,M2_0732,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
1107,M2_0733,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
1111,M2_0734,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
1115,M2_0735,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.2 M,TRIS,0.1 M,8.5,PEG 2000,16% (w/v),,,,,,
1119,M2_0736,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.2 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
1123,M2_0737,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.2 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
1127,M2_0738,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,TRIS,0.1 M,8.5,PEG 2000,10% (w/v),,,,,,
1131,M2_0739,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,TRIS,0.1 M,8.5,PEG 2000,16% (w/v),,,,,,
1135,M2_0740,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
1139,M2_0741,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.15 M,TRIS,0.1 M,8.5,PEG 2000,15% (w/v),,,,,,
1143,M2_0742,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.15 M,TRIS,0.1 M,8.5,PEG 2000,19% (w/v),,,,,,
1147,M2_0743,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
1151,M2_0744,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
1299,M2_0745,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
1303,M2_0746,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
1307,M2_0747,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
1311,M2_0748,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,TRIS,0.1 M,8.5,PEG 2000,20% (w/v),,,,,,
1315,M2_0749,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,TRIS,0.1 M,8.5,PEG 2000,30% (w/v),,,,,,
1319,M2_0750,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,TRIS,0.1 M,8.5,PEG 2000,40% (w/v),,,,,,
