"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
917,13A_C0530,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
921,13A_C0531,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
925,13A_C0532,"HR Crystal Screen Cryo - 35","Sodium phosphate monobasic monohydrate",,"0.6 M",Hepes-Na,"0.075 M",7.5,"Potassium phosphate monobasic","0.6 M","Glycerol ","25% (v/v)",,,,
929,13A_C0533,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
933,13A_C0534,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
937,13A_C0535,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
941,13A_C0536,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
945,13A_C0537,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
949,13A_C0538,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
953,13A_C0539,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
957,13A_C0540,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
1105,13A_C0541,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
1109,13A_C0542,"HR Crystal Screen Cryo - 19","Ammonium Acetate",,0.16M,"Tris Hydrochloride",0.08M,8.5,2-Propanol,"24% (v/v)","Glycerol ","20% (v/v)",,,,
1113,13A_C0543,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1117,13A_C0544,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1121,13A_C0545,,"Ammonium thiocyanate",NH4SCN,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
1125,13A_C0546,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
1129,13A_C0547,,"Ammonium bromide",NH4Br,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
1133,13A_C0548,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1137,13A_C0549,,"Ammonium chloride",NH4Cl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
1141,13A_C0550,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1145,13A_C0551,,"Ammonium nitrate",NH4NO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1149,13A_C0552,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1297,13A_C0553,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
1301,13A_C0554,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
1305,13A_C0555,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
1309,13A_C0556,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1313,13A_C0557,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
1317,13A_C0558,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
1321,13A_C0559,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1325,13A_C0560,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
1329,13A_C0561,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1333,13A_C0562,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
1337,13A_C0563,,"Lithium bromide",LiBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1341,13A_C0564,,"Lithium bromide",LiBr,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1489,13A_C0565,,"Lithium chloride",LiCl,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1493,13A_C0566,,"Lithium chloride",LiCl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
1497,13A_C0567,,"Lithium chloride",LiCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1501,13A_C0568,,"Lithium chloride",LiCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
1505,13A_C0569,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
1509,13A_C0570,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
1513,13A_C0571,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
1517,13A_C0572,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1521,13A_C0573,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1525,13A_C0574,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
1529,13A_C0575,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
1533,13A_C0576,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
51,13A_C0577,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
55,13A_C0578,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
59,13A_C0579,,"Potassium acetate",KC2H3O2,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
63,13A_C0580,,"Potassium acetate",KC2H3O2,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
67,13A_C0581,,"Potassium bromide",KBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
71,13A_C0582,,"Potassium bromide",KBr,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
75,13A_C0583,,"Potassium bromide",KBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
79,13A_C0584,,"Potassium carbonate",K2CO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
83,13A_C0585,,"Potassium carbonate",K2CO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
87,13A_C0586,,"Potassium chloride",KCl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
91,13A_C0587,,"Potassium chloride",KCl,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
95,13A_C0588,,"Potassium nitrate",KNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
243,13A_C0589,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
247,13A_C0590,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
251,13A_C0591,,"Potassium thiocyanate",KSCN,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
255,13A_C0592,,"Potassium thiocyanate",KSCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
259,13A_C0593,,"Rubidium chloride",RbCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
263,13A_C0594,,"Sodium bromide",NaBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
267,13A_C0595,,"Sodium bromide",NaBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
271,13A_C0596,,"Sodium chloride",NaCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
275,13A_C0597,,"Sodium chloride",NaCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
279,13A_C0598,,"Sodium chloride",NaCl,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
283,13A_C0599,,"Sodium chloride",NaCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
287,13A_C0600,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
435,13A_C0601,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
439,13A_C0602,,"Sodium nitrate",NaNO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
443,13A_C0603,,"Sodium nitrate",NaNO3,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
447,13A_C0604,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
451,13A_C0605,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
455,13A_C0606,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
459,13A_C0607,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
463,13A_C0608,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
467,13A_C0609,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
471,13A_C0610,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
475,13A_C0611,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
479,13A_C0612,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
627,13A_C0613,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
631,13A_C0614,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
635,13A_C0615,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
639,13A_C0616,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
643,13A_C0617,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
647,13A_C0618,,"Ammonium thiocyanate",NH4SCN,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
651,13A_C0619,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
655,13A_C0620,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
659,13A_C0621,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
663,13A_C0622,,"Ammonium bromide",NH4Br,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
667,13A_C0623,,"Ammonium chloride",NH4Cl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
671,13A_C0624,,"Ammonium chloride",NH4Cl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
819,13A_C0625,,"Ammonium nitrate",NH4NO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
823,13A_C0626,,"Ammonium nitrate",NH4NO3,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
827,13A_C0627,,"Ammonium nitrate",NH4NO3,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
831,13A_C0628,,"Ammonium nitrate",NH4NO3,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
835,13A_C0629,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
839,13A_C0630,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
843,13A_C0631,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
847,13A_C0632,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
851,13A_C0633,"HR Crystal Screen Cryo - 45","Zinc acetate dihydrate",,"0.16 M","Sodium Cacodylate trihydrate","0.08 M",6.5,"PEG 8000","14.4% (w/v)","Glycerol ","20% (v/v)",,,,
855,13A_C0634,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
859,13A_C0635,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
863,13A_C0636,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1011,13A_C0637,,"Lithium bromide",LiBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
1015,13A_C0638,,"Lithium bromide",LiBr,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
1019,13A_C0639,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1023,13A_C0640,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1027,13A_C0641,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1031,13A_C0642,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1035,13A_C0643,,"Potassium acetate",KC2H3O2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1039,13A_C0644,,"Potassium acetate",KC2H3O2,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1043,13A_C0645,,"Potassium acetate",KC2H3O2,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1047,13A_C0646,,"Potassium bromide",KBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1051,13A_C0647,,"Potassium bromide",KBr,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
1055,13A_C0648,,"Potassium bromide",KBr,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1203,13A_C0649,,"Potassium carbonate",K2CO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1207,13A_C0650,,"Potassium carbonate",K2CO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1211,13A_C0651,,"Potassium carbonate",K2CO3,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
1215,13A_C0652,,"Potassium chloride",KCl,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
1219,13A_C0653,,"Potassium chloride",KCl,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1223,13A_C0654,,"Potassium nitrate",KNO3,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1227,13A_C0655,,"Potassium nitrate",KNO3,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
1231,13A_C0656,,"Potassium nitrate",KNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
1235,13A_C0657,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1239,13A_C0658,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
1243,13A_C0659,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1247,13A_C0660,,"Potassium thiocyanate",KSCN,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1395,13A_C0661,,"Potassium thiocyanate",KSCN,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1399,13A_C0662,,"Rubidium chloride",RbCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
1403,13A_C0663,,"Rubidium chloride",RbCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1407,13A_C0664,,"Rubidium chloride",RbCl,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1411,13A_C0665,,"Rubidium chloride",RbCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1415,13A_C0666,,"Rubidium chloride",RbCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1419,13A_C0667,,"Sodium bromide",NaBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1423,13A_C0668,,"Sodium bromide",NaBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1427,13A_C0669,,"Sodium chloride",NaCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1431,13A_C0670,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
1435,13A_C0671,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1439,13A_C0672,,"Sodium nitrate",NaNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
147,13A_C0673,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
151,13A_C0674,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
155,13A_C0675,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
159,13A_C0676,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
163,13A_C0677,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
167,13A_C0678,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
171,13A_C0679,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
175,13A_C0680,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
179,13A_C0681,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
183,13A_C0682,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
187,13A_C0683,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
191,13A_C0684,,"Ammonium thiocyanate",NH4SCN,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
339,13A_C0685,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
343,13A_C0686,,"Ammonium thiocyanate",NH4SCN,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
347,13A_C0687,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
351,13A_C0688,"HR Crystal Screen Cryo - 36",,,,"Tris Hydrochloride","0.065 M",8.5,"PEG 8000","5.2% (w/v)","Glycerol ","35% (v/v)",,,,
355,13A_C0689,"HR Crystal Screen Cryo - 20","Ammonium Sulfate",,0.16M,"Sodium Acetate trihydrate",0.08M,4.6,"PEG 4000","20% (w/v)","Glycerol ","20% (v/v)",,,,
359,13A_C0690,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
363,13A_C0691,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
367,13A_C0692,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
371,13A_C0693,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
375,13A_C0694,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
379,13A_C0695,,"Ammonium bromide",NH4Br,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
383,13A_C0696,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
531,13A_C0697,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
535,13A_C0698,,"Ammonium chloride",NH4Cl,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
539,13A_C0699,,"Ammonium chloride",NH4Cl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
543,13A_C0700,,"Ammonium nitrate",NH4NO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
547,13A_C0701,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
551,13A_C0702,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
555,13A_C0703,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
559,13A_C0704,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
563,13A_C0705,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
567,13A_C0706,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
571,13A_C0707,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
575,13A_C0708,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
723,13A_C0709,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
