"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
937,15_C0535,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
941,15_C0536,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
945,15_C0537,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
949,15_C0538,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
953,15_C0539,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
957,15_C0540,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
1105,15_C0541,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
1109,15_C0542,"HR Crystal Screen Cryo - 19","Ammonium Acetate",,0.16M,"Tris Hydrochloride",0.08M,8.5,2-Propanol,"24% (v/v)","Glycerol ","20% (v/v)",,,,
1113,15_C0543,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1117,15_C0544,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1121,15_C0545,,"Ammonium thiocyanate",NH4SCN,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
1125,15_C0546,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
1129,15_C0547,,"Ammonium bromide",NH4Br,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
1133,15_C0548,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1137,15_C0549,,"Ammonium chloride",NH4Cl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
1141,15_C0550,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1145,15_C0551,,"Ammonium nitrate",NH4NO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1149,15_C0552,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1297,15_C0553,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
1301,15_C0554,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
1305,15_C0555,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
1309,15_C0556,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1313,15_C0557,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
1317,15_C0558,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
1321,15_C0559,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1325,15_C0560,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
1329,15_C0561,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1333,15_C0562,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
1337,15_C0563,,"Lithium bromide",LiBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1341,15_C0564,,"Lithium bromide",LiBr,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1489,15_C0565,,"Lithium chloride",LiCl,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1493,15_C0566,,"Lithium chloride",LiCl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
1497,15_C0567,,"Lithium chloride",LiCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1501,15_C0568,,"Lithium chloride",LiCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
1505,15_C0569,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
1509,15_C0570,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
1513,15_C0571,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
1517,15_C0572,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1521,15_C0573,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1525,15_C0574,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
1529,15_C0575,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
1533,15_C0576,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
51,15_C0577,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
55,15_C0578,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
59,15_C0579,,"Potassium acetate",KC2H3O2,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
63,15_C0580,,"Potassium acetate",KC2H3O2,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
67,15_C0581,,"Potassium bromide",KBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
71,15_C0582,,"Potassium bromide",KBr,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
75,15_C0583,,"Potassium bromide",KBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
79,15_C0584,,"Potassium carbonate",K2CO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
83,15_C0585,,"Potassium carbonate",K2CO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
87,15_C0586,,"Potassium chloride",KCl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
91,15_C0587,,"Potassium chloride",KCl,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
95,15_C0588,,"Potassium nitrate",KNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
243,15_C0589,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
247,15_C0590,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
251,15_C0591,,"Potassium thiocyanate",KSCN,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
255,15_C0592,,"Potassium thiocyanate",KSCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
259,15_C0593,,"Rubidium chloride",RbCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
263,15_C0594,,"Sodium bromide",NaBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
267,15_C0595,,"Sodium bromide",NaBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
271,15_C0596,,"Sodium chloride",NaCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
275,15_C0597,,"Sodium chloride",NaCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
279,15_C0598,,"Sodium chloride",NaCl,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
283,15_C0599,,"Sodium chloride",NaCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","20% (w/v)",,,,,,
287,15_C0600,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
435,15_C0601,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
439,15_C0602,,"Sodium nitrate",NaNO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
443,15_C0603,,"Sodium nitrate",NaNO3,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
447,15_C0604,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
451,15_C0605,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
455,15_C0606,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
459,15_C0607,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
463,15_C0608,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
467,15_C0609,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
471,15_C0610,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
475,15_C0611,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
479,15_C0612,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
627,15_C0613,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
631,15_C0614,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
635,15_C0615,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
639,15_C0616,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
643,15_C0617,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
647,15_C0618,,"Ammonium thiocyanate",NH4SCN,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
651,15_C0619,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
655,15_C0620,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
659,15_C0621,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
663,15_C0622,,"Ammonium bromide",NH4Br,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
667,15_C0623,,"Ammonium chloride",NH4Cl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
671,15_C0624,,"Ammonium chloride",NH4Cl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
819,15_C0625,,"Ammonium nitrate",NH4NO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
823,15_C0626,,"Ammonium nitrate",NH4NO3,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
827,15_C0627,,"Ammonium nitrate",NH4NO3,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
831,15_C0628,,"Ammonium nitrate",NH4NO3,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
835,15_C0629,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
839,15_C0630,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
843,15_C0631,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
847,15_C0632,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
851,15_C0633,"HR Crystal Screen Cryo - 45","Zinc acetate dihydrate",,"0.16 M","Sodium Cacodylate trihydrate","0.08 M",6.5,"PEG 8000","14.4% (w/v)","Glycerol ","20% (v/v)",,,,
855,15_C0634,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
859,15_C0635,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
863,15_C0636,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1011,15_C0637,,"Lithium bromide",LiBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
1015,15_C0638,,"Lithium bromide",LiBr,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
1019,15_C0639,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1023,15_C0640,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1027,15_C0641,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1031,15_C0642,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1035,15_C0643,,"Potassium acetate",KC2H3O2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1039,15_C0644,,"Potassium acetate",KC2H3O2,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1043,15_C0645,,"Potassium acetate",KC2H3O2,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1047,15_C0646,,"Potassium bromide",KBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1051,15_C0647,,"Potassium bromide",KBr,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
1055,15_C0648,,"Potassium bromide",KBr,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1203,15_C0649,,"Potassium carbonate",K2CO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1207,15_C0650,,"Potassium carbonate",K2CO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1211,15_C0651,,"Potassium carbonate",K2CO3,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
1215,15_C0652,,"Potassium chloride",KCl,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
1219,15_C0653,,"Potassium chloride",KCl,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1223,15_C0654,,"Potassium nitrate",KNO3,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1227,15_C0655,,"Potassium nitrate",KNO3,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
1231,15_C0656,,"Potassium nitrate",KNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
1235,15_C0657,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1239,15_C0658,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
1243,15_C0659,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
1247,15_C0660,,"Potassium thiocyanate",KSCN,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1395,15_C0661,,"Potassium thiocyanate",KSCN,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1399,15_C0662,,"Rubidium chloride",RbCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
1403,15_C0663,,"Rubidium chloride",RbCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1407,15_C0664,,"Rubidium chloride",RbCl,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1411,15_C0665,,"Rubidium chloride",RbCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1415,15_C0666,,"Rubidium chloride",RbCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1419,15_C0667,,"Sodium bromide",NaBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1423,15_C0668,,"Sodium bromide",NaBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
1427,15_C0669,,"Sodium chloride",NaCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
1431,15_C0670,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
1435,15_C0671,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
1439,15_C0672,,"Sodium nitrate",NaNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
147,15_C0673,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
151,15_C0674,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 4000","40% (w/v)",,,,,,
155,15_C0675,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
159,15_C0676,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
163,15_C0677,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
167,15_C0678,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
171,15_C0679,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
175,15_C0680,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
179,15_C0681,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","40% (w/v)",,,,,,
183,15_C0682,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
187,15_C0683,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",Tris,"0.1 M",8,"PEG 4000","40% (w/v)",,,,,,
191,15_C0684,,"Ammonium thiocyanate",NH4SCN,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
339,15_C0685,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","40% (w/v)",,,,,,
343,15_C0686,,"Ammonium thiocyanate",NH4SCN,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
347,15_C0687,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
351,15_C0688,"HR Crystal Screen Cryo - 36",,,,"Tris Hydrochloride","0.065 M",8.5,"PEG 8000","5.2% (w/v)","Glycerol ","35% (v/v)",,,,
355,15_C0689,"HR Crystal Screen Cryo - 20","Ammonium Sulfate",,0.16M,"Sodium Acetate trihydrate",0.08M,4.6,"PEG 4000","20% (w/v)","Glycerol ","20% (v/v)",,,,
359,15_C0690,"HR Crystal Screen Cryo - 47","Ammonium sulfate",,1.6M,"Sodium acetate trihydrate",0.08M,4.6,,,"Glycerol ","20% (v/v)",,,,
363,15_C0691,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
367,15_C0692,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
371,15_C0693,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","40% (w/v)",,,,,,
375,15_C0694,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","40% (w/v)",,,,,,
379,15_C0695,,"Ammonium bromide",NH4Br,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
383,15_C0696,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
531,15_C0697,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
535,15_C0698,,"Ammonium chloride",NH4Cl,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
539,15_C0699,,"Ammonium chloride",NH4Cl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
543,15_C0700,,"Ammonium nitrate",NH4NO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
547,15_C0701,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
551,15_C0702,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
555,15_C0703,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
559,15_C0704,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
563,15_C0705,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 1000","20% (w/v)",,,,,,
567,15_C0706,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
571,15_C0707,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
575,15_C0708,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
723,15_C0709,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 1000","20% (w/v)",,,,,,
727,15_C0710,,"Lithium bromide",LiBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 1000","20% (w/v)",,,,,,
731,15_C0711,,"Lithium chloride",LiCl,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
735,15_C0712,,"Lithium chloride",LiCl,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
739,15_C0713,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
743,15_C0714,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 1000","20% (w/v)",,,,,,
747,15_C0715,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 1000","20% (w/v)",,,,,,
751,15_C0716,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 1000","20% (w/v)",,,,,,
755,15_C0717,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 1000","20% (w/v)",,,,,,
