Composite List,,,,,,,,,,,,,,,,
Well position in plate,Cocktail #,Commercial Code,Chemical Additive,Chemical Formula,Concentration,Chemical Additive,Concentration,pH,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration,Chemical Additive,Concentration
1529,22_C0678,,Zinc Acetate dihydrate,Zn(C2H3O2)2*2H2O,0.1 M,MES,0.1 M,6,PEG 4000,40% (w/v),,,,,,
1533,22_C0679,,Potassium phosphate dibasic,K2HPO4,0.1 M,TRIS,0.1 M,8,PEG 4000,40% (w/v),,,,,,
51,22_C0246,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,CAPS,0.1 M,10,PEG 20000,12% (w/v),,,,,,
55,22_C0247,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,HEPES,0.1 M,7.5,PEG 20000,12% (w/v),,,,,,
59,22_C0253,,Lithium bromide,LiBr,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 20000,12% (w/v),,,,,,
63,22_C0254,,Lithium bromide,LiBr,0.1 M,TAPS,0.1 M,9,PEG 20000,12% (w/v),,,,,,
67,22_C0327,,Lithium bromide,LiBr,0.1 M,CAPS,0.1 M,10,PEG 20000,24% (w/v),,,,,,
71,22_C0328,,Lithium bromide,LiBr,0.1 M,HEPES,0.1 M,7.5,PEG 20000,24% (w/v),,,,,,
75,22_C0396,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 8000,20% (w/v),,,,,,
79,22_C0398,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,TAPS,0.1 M,9,PEG 8000,20% (w/v),,,,,,
83,22_C0409,,Lithium bromide,LiBr,0.1 M,CAPS,0.1 M,10,PEG 8000,20% (w/v),,,,,,
87,22_C0410,,Lithium bromide,LiBr,0.1 M,HEPES,0.1 M,7.5,PEG 8000,20% (w/v),,,,,,
91,22_C0488,,Lithium bromide,LiBr,0.1 M,TAPS,0.1 M,9,PEG 8000,40% (w/v),,,,,,
95,22_C0552,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,TAPS,0.1 M,9,PEG 4000,20% (w/v),,,,,,
243,22_C0554,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 4000,20% (w/v),,,,,,
247,22_C0319,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 20000,24% (w/v),,,,,,
251,22_C0320,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,TRIS,0.1 M,8,PEG 20000,24% (w/v),,,,,,
255,22_C0329,,Lithium bromide,LiBr,0.1 M,MES,0.1 M,6,PEG 20000,24% (w/v),,,,,,
259,22_C0397,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,TRIS,0.1 M,8,PEG 8000,20% (w/v),,,,,,
263,22_C0399,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 8000,20% (w/v),,,,,,
267,22_C0408,,Lithium bromide,LiBr,0.1 M,Sodium Acetate,0.1 M,5,PEG 8000,20% (w/v),,,,,,
271,22_C0477,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 8000,40% (w/v),,,,,,
275,22_C0478,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,MES,0.1 M,6,PEG 8000,40% (w/v),,,,,,
279,22_C0487,,Lithium bromide,LiBr,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 8000,40% (w/v),,,,,,
283,22_C0553,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 4000,20% (w/v),,,,,,
287,22_C0270,,Potassium bromide,KBr,0.1 M,HEPES,0.1 M,7.5,PEG 20000,12% (w/v),,,,,,
435,22_C0271,,Potassium bromide,KBr,0.1 M,Sodium Acetate,0.1 M,5,PEG 20000,12% (w/v),,,,,,
439,22_C0272,,Potassium bromide,KBr,0.1 M,TRIS,0.1 M,8,PEG 20000,12% (w/v),,,,,,
443,22_C0339,,Potassium bromide,KBr,0.1 M,CAPS,0.1 M,10,PEG 20000,24% (w/v),,,,,,
447,22_C0340,,Potassium bromide,KBr,0.1 M,MES,0.1 M,6,PEG 20000,24% (w/v),,,,,,
451,22_C0406,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 8000,20% (w/v),,,,,,
455,22_C0407,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 8000,20% (w/v),,,,,,
459,22_C0420,,Potassium bromide,KBr,0.1 M,TAPS,0.1 M,9,PEG 8000,20% (w/v),,,,,,
463,22_C0421,,Potassium bromide,KBr,0.1 M,CAPS,0.1 M,10,PEG 8000,20% (w/v),,,,,,
467,22_C0485,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,MES,0.1 M,6,PEG 8000,40% (w/v),,,,,,
471,22_C0486,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 8000,40% (w/v),,,,,,
475,22_C0502,,Potassium bromide,KBr,0.1 M,HEPES,0.1 M,7.5,PEG 8000,40% (w/v),,,,,,
479,22_C0503,,Potassium bromide,KBr,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 8000,40% (w/v),,,,,,
627,22_C0504,,Potassium bromide,KBr,0.1 M,TRIS,0.1 M,8,PEG 8000,40% (w/v),,,,,,
631,22_C0561,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 4000,20% (w/v),,,,,,
635,22_C0562,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,HEPES,0.1 M,7.5,PEG 4000,20% (w/v),,,,,,
639,22_C0581,,Potassium bromide,KBr,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 4000,20% (w/v),,,,,,
643,22_C0582,,Potassium bromide,KBr,0.1 M,TRIS,0.1 M,8,PEG 4000,20% (w/v),,,,,,
647,22_C0583,,Potassium bromide,KBr,0.1 M,HEPES,0.1 M,7.5,PEG 4000,20% (w/v),,,,,,
651,22_C0635,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 4000,40% (w/v),,,,,,
655,22_C0636,,Calcium chloride dihydrate,CaCl2*2H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 4000,40% (w/v),,,,,,
659,22_C0646,,Potassium bromide,KBr,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 4000,40% (w/v),,,,,,
663,22_C0647,,Potassium bromide,KBr,0.1 M,TAPS,0.1 M,9,PEG 4000,40% (w/v),,,,,,
667,22_C0648,,Potassium bromide,KBr,0.1 M,MES,0.1 M,6,PEG 4000,40% (w/v),,,,,,
671,22_C0242,,Ammonium chloride,NH4Cl,0.1 M,MES,0.1 M,6,PEG 20000,12% (w/v),,,,,,
819,22_C0243,,Ammonium chloride,NH4Cl,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 20000,12% (w/v),,,,,,
823,22_C0281,,Potassium phosphate-monobasic,KH2PO4,0.1 M,TRIS,0.1 M,8,PEG 20000,12% (w/v),,,,,,
827,22_C0282,,Potassium phosphate-monobasic,KH2PO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 20000,12% (w/v),,,,,,
831,22_C0283,,Potassium phosphate-monobasic,KH2PO4,0.1 M,MES,0.1 M,6,PEG 20000,12% (w/v),,,,,,
835,22_C0315,,Ammonium chloride,NH4Cl,0.1 M,MES,0.1 M,6,PEG 20000,24% (w/v),,,,,,
839,22_C0428,,Potassium phosphate-monobasic,KH2PO4,0.1 M,Sodium Acetate,0.1 M,5,PEG 8000,20% (w/v),,,,,,
843,22_C0471,,Ammonium chloride,NH4Cl,0.1 M,Sodium Acetate,0.1 M,5,PEG 8000,40% (w/v),,,,,,
847,22_C0472,,Ammonium chloride,NH4Cl,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 8000,40% (w/v),,,,,,
851,22_C0473,,Ammonium chloride,NH4Cl,0.1 M,TRIS,0.1 M,8,PEG 8000,40% (w/v),,,,,,
855,22_C0517,,Potassium phosphate-monobasic,KH2PO4,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 8000,40% (w/v),,,,,,
859,22_C0259,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,TAPS,0.1 M,9,PEG 20000,12% (w/v),,,,,,
863,22_C0308,,Manganese sulfate monohydrate,MnSO4*H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 20000,12% (w/v),,,,,,
1011,22_C0331,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,MES,0.1 M,6,PEG 20000,24% (w/v),,,,,,
1015,22_C0332,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,TAPS,0.1 M,9,PEG 20000,24% (w/v),,,,,,
1019,22_C0333,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 20000,24% (w/v),,,,,,
1023,22_C0413,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,MES,0.1 M,6,PEG 8000,20% (w/v),,,,,,
1027,22_C0462,,Manganese sulfate monohydrate,MnSO4*H2O,0.1 M,Sodium Acetate,0.1 M,5,PEG 8000,20% (w/v),,,,,,
1031,22_C0492,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 8000,40% (w/v),,,,,,
1035,22_C0546,,Manganese sulfate monohydrate,MnSO4*H2O,0.1 M,MES,0.1 M,6,PEG 8000,40% (w/v),,,,,,
1039,22_C0619,,Manganese sulfate monohydrate,MnSO4*H2O,0.1 M,MES,0.1 M,6,PEG 4000,20% (w/v),,,,,,
1043,22_C0639,,Magnesium Acetate tetrahydrate,Mg(C2H3O2)2*4H2O,0.1 M,HEPES,0.1 M,7.5,PEG 4000,40% (w/v),,,,,,
1047,22_C0687,,Manganese sulfate monohydrate,MnSO4*H2O,0.1 M,MES,0.1 M,6,PEG 4000,40% (w/v),,,,,,
1051,22_C0250,HR Polymer Screen 9,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 1,000",40% (w/v),,,,,,
1055,22_C0251,HR Polymer Screen 10,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 1,500",40% (w/v),,,,,,
1203,22_C0252,HR Polymer Screen 13,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 3,350",30% (w/v),,,,,,
1207,22_C0263,HR Polymer Screen 14,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 4,000",40% (w/v),,,,,,
1211,22_C0309,HR Polymer Screen 15,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 6,000",40% (w/v),,,,,,
1215,22_C0310,HR Polymer Screen 16,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 8,000",40% (w/v),,,,,,
1219,22_C0325,HR Polymer Screen 17,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 10,000",40% (w/v),,,,,,
1223,22_C0372,HR Polymer Screen 18,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 20,000",24% (w/v),,,,,,
1227,22_C0373,HR Polymer Screen 19,,,,Tacsimate,10% (v/v),7,Polyethylene glycol monomethyl ether 550,40% (v/v),,,,,,
1231,22_C0374,HR Polymer Screen 20,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol monomethyl ether 2,000",40% (w/v),,,,,,
1235,22_C0375,HR Polymer Screen 21,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol monomethyl ether 5,000",40% (w/v),,,,,,
1239,22_C0381,HR Polymer Screen 22,,,,Tacsimate,10% (v/v),7,Polypropylene glycol P 400,20% (v/v),,,,,,
1243,22_C0384,HR Polymer Screen 23,,,,Tacsimate,10% (v/v),7,Polyvinylpyrrolidone K 15,40% (w/v),,,,,,
1247,22_C0387,HR Polymer Screen 1,,,,Tacsimate,10% (v/v),7,Jeffamine® ED-2001 pH 7.0,20% (w/v),,,,,,
1395,22_C0447,HR Polymer Screen 2,,,,Tacsimate,10% (v/v),7,Jeffamine® M-600® pH 7.0,20% (v/v),,,,,,
1399,22_C0463,HR Polymer Screen 3,,,,Tacsimate,10% (v/v),7,Ethylene imine polymer,0.5% (v/v),,,,,,
1403,22_C0484,HR Polymer Screen 11,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 2,000",20% (w/v),,,,,,
1407,22_C0516,HR Polymer Screen 12,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 3,000",20% (w/v),,,,,,
1411,22_C0532,HR Polymer Screen 14,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 3,350",20% (w/v),,,,,,
1415,22_C0542,HR Polymer Screen 4,,,,Tacsimate,10% (v/v),7,"Poly(acrylic acid sodium salt) 5,100",20% (v/v),,,,,,
1419,22_C0633,HR Polymer Screen 5,,,,Tacsimate,10% (v/v),7,Polyethylene glycol 200,30% (v/v),,,,,,
1423,22_C0688,HR Polymer Screen 6,,,,Tacsimate,10% (v/v),7,Polyethylene glycol 300,25% (v/v),,,,,,
1427,22_C0689,HR Polymer Screen 7,,,,Tacsimate,10% (v/v),7,Polyethylene glycol 400,25% (v/v),,,,,,
1431,22_C0690,HR Polymer Screen 8,,,,Tacsimate,10% (v/v),7,Polyethylene glycol 600,20% (v/v),,,,,,
1435,22_C0775,HR Polymer Screen 9,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 1,000",20% (w/v),,,,,,
1439,22_C0827,HR Polymer Screen 10,,,,Tacsimate,10% (v/v),7,"Polyethylene glycol 1,500",20% (w/v),,,,,,
147,22_C0703,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
151,22_C0729,,Potassium nitrate,KNO3,0.1 M,CAPS,0.1 M,10,PEG 1000,20% (w/v),,,,,,
155,22_C0736,,Rubidium chloride,RbCl,0.1 M,TAPS,0.1 M,9,PEG 1000,20% (w/v),,,,,,
159,22_C0755,,Lithium sulfate monohydrate,Li2SO4*H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
163,22_C0756,,Lithium sulfate monohydrate,Li2SO4*H2O,0.1 M,TAPS,0.1 M,9,PEG 1000,20% (w/v),,,,,,
167,22_C0772,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
171,22_C0774,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,HEPES,0.1 M,7.5,PEG 1000,40% (w/v),,,,,,
175,22_C0800,,Potassium carbonate,K2CO3,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
179,22_C0803,,Potassium carbonate,K2CO3,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
183,22_C0807,,Potassium nitrate,KNO3,0.1 M,HEPES,0.1 M,7.5,PEG 1000,40% (w/v),,,,,,
187,22_C0831,,Lithium sulfate monohydrate,Li2SO4*H2O,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
191,22_C0836,,Ammonium thiocyanate,NH4SCN,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,40% (w/v),,,,,,
339,22_C0847,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
343,22_C0859,,Lithium bromide,LiBr,0.1 M,TAPS,0.1 M,9,PEG 400,40% (v/v),,,,,,
347,22_C0866,,Potassium bromide,KBr,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
351,22_C0867,,Potassium bromide,KBr,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
355,22_C0870,,Potassium carbonate,K2CO3,0.1 M,TAPS,0.1 M,9,PEG 400,40% (v/v),,,,,,
359,22_C0872,,Potassium carbonate,K2CO3,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
363,22_C0875,,Potassium nitrate,KNO3,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
367,22_C0876,,Potassium nitrate,KNO3,0.1 M,TAPS,0.1 M,9,PEG 400,40% (v/v),,,,,,
371,22_C0886,,Rubidium chloride,RbCl,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
375,22_C0905,,Lithium sulfate monohydrate,Li2SO4*H2O,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
379,22_C0906,,Lithium sulfate monohydrate,Li2SO4*H2O,0.1 M,CAPS,0.1 M,10,PEG 400,40% (v/v),,,,,,
383,22_C0909,,Ammonium thiocyanate,NH4SCN,0.1 M,TAPS,0.1 M,9,PEG 400,40% (v/v),,,,,,
531,22_C0910,,Ammonium thiocyanate,NH4SCN,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
535,22_C0921,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,TAPS,0.1 M,9,PEG 400,20% (v/v),,,,,,
539,22_C0931,,Lithium bromide,LiBr,0.1 M,CAPS,0.1 M,10,PEG 400,20% (v/v),,,,,,
543,22_C0946,,Potassium carbonate,K2CO3,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,60% (v/v),,,,,,
547,22_C0948,,Potassium chloride,KCl,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,80% (v/v),,,,,,
551,22_C0949,,Potassium nitrate,KNO3,0.1 M,CAPS,0.1 M,10,PEG 400,20% (v/v),,,,,,
555,22_C0950,,Potassium nitrate,KNO3,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,80% (v/v),,,,,,
559,22_C0954,,Rubidium chloride,RbCl,0.1 M,HEPES,0.1 M,7.5,PEG 400,80% (v/v),,,,,,
563,22_C0708,,Ammonium sulfate,(NH4)2SO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
567,22_C0716,,Magnesium sulfate heptahydrate,MgSO4*7H2O,0.1 M,HEPES,0.1 M,7.5,PEG 1000,20% (w/v),,,,,,
571,22_C0717,,Magnesium sulfate heptahydrate,MgSO4*7H2O,0.1 M,TAPS,0.1 M,9,PEG 1000,20% (w/v),,,,,,
575,22_C0733,,Potassium thiocyanate,KSCN,0.1 M,CAPS,0.1 M,10,PEG 1000,20% (w/v),,,,,,
723,22_C0737,,Sodium bromide,NaBr,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
727,22_C0739,,Sodium chloride,NaCl,0.1 M,CAPS,0.1 M,10,PEG 1000,20% (w/v),,,,,,
731,22_C0740,,Sodium molybdate dihydrate,Na2MoO4*2H2O,0.1 M,TAPS,0.1 M,9,PEG 1000,20% (w/v),,,,,,
735,22_C0741,,Sodium molybdate dihydrate,Na2MoO4*2H2O,0.1 M,HEPES,0.1 M,7.5,PEG 1000,20% (w/v),,,,,,
739,22_C0742,,Sodium nitrate,NaNO3,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
743,22_C0757,,Potassium phosphate-tribasic,K3PO4,0.1 M,TAPS,0.1 M,9,PEG 1000,20% (w/v),,,,,,
747,22_C0758,,Potassium phosphate-tribasic,K3PO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
751,22_C0759,,Potassium phosphate-tribasic,K3PO4,0.1 M,HEPES,0.1 M,7.5,PEG 1000,20% (w/v),,,,,,
755,22_C0767,,Magnesium nitrate hexahydrate,Mg(NO3)2*6H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
759,22_C0777,,Ammonium sulfate,(NH4)2SO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,40% (w/v),,,,,,
763,22_C0778,,Ammonium sulfate,(NH4)2SO4,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
767,22_C0792,,Magnesium sulfate heptahydrate,MgSO4*7H2O,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
915,22_C0811,,Potassium thiocyanate,KSCN,0.1 M,HEPES,0.1 M,7.5,PEG 1000,40% (w/v),,,,,,
919,22_C0816,,Sodium bromide,NaBr,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
923,22_C0817,,Sodium bromide,NaBr,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
927,22_C0819,,Sodium chloride,NaCl,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
931,22_C0820,,Sodium molybdate dihydrate,Na2MoO4*2H2O,0.1 M,HEPES,0.1 M,7.5,PEG 1000,40% (w/v),,,,,,
935,22_C0823,,Sodium nitrate,NaNO3,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
939,22_C0832,,Potassium phosphate-tribasic,K3PO4,0.1 M,HEPES,0.1 M,7.5,PEG 1000,40% (w/v),,,,,,
943,22_C0839,,Magnesium nitrate hexahydrate,Mg(NO3)2*6H2O,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
947,22_C0849,,Ammonium sulfate,(NH4)2SO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
951,22_C0850,,Ammonium sulfate,(NH4)2SO4,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
955,22_C0864,,Magnesium sulfate heptahydrate,MgSO4*7H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
959,22_C0882,,Potassium thiocyanate,KSCN,0.1 M,CAPS,0.1 M,10,PEG 400,40% (v/v),,,,,,
1107,22_C0884,,Potassium thiocyanate,KSCN,0.1 M,TAPS,0.1 M,9,PEG 400,40% (v/v),,,,,,
1111,22_C0889,,Sodium bromide,NaBr,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
1115,22_C0890,,Sodium chloride,NaCl,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
1119,22_C0908,,Potassium phosphate-tribasic,K3PO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
1123,22_C0913,,Magnesium nitrate hexahydrate,Mg(NO3)2*6H2O,0.1 M,HEPES,0.1 M,7.5,PEG 400,40% (v/v),,,,,,
1127,22_C0914,,Magnesium nitrate hexahydrate,Mg(NO3)2*6H2O,0.1 M,TAPS,0.1 M,9,PEG 400,40% (v/v),,,,,,
1131,22_C0926,,Ammonium sulfate,(NH4)2SO4,0.1 M,TAPS,0.1 M,9,PEG 400,20% (v/v),,,,,,
1135,22_C0937,,Magnesium sulfate heptahydrate,MgSO4*7H2O,0.1 M,HEPES,0.1 M,7.5,PEG 400,20% (v/v),,,,,,
1139,22_C0952,,Potassium thiocyanate,KSCN,0.1 M,HEPES,0.1 M,7.5,PEG 400,80% (v/v),,,,,,
1143,22_C0953,,Potassium thiocyanate,KSCN,0.1 M,CAPS,0.1 M,10,PEG 400,20% (v/v),,,,,,
1147,22_C0956,,Sodium bromide,NaBr,0.1 M,HEPES,0.1 M,7.5,PEG 400,80% (v/v),,,,,,
1151,22_C0958,,Sodium chloride,NaCl,0.1 M,TAPS,0.1 M,9,PEG 400,80% (v/v),,,,,,
1299,22_C0695,,Ammonium bromide,NH4Br,0.1 M,HEPES,0.1 M,7.5,PEG 1000,20% (w/v),,,,,,
1303,22_C0698,,Ammonium chloride,NH4Cl,0.1 M,TAPS,0.1 M,9,PEG 1000,20% (w/v),,,,,,
1307,22_C0700,,Ammonium nitrate,NH4NO3,0.1 M,HEPES,0.1 M,7.5,PEG 1000,20% (w/v),,,,,,
1311,22_C0706,,Ammonium phosphate-dibasic,(NH4)2HPO4,0.1 M,TAPS,0.1 M,9,PEG 1000,20% (w/v),,,,,,
1315,22_C0713,,Magnesium chloride hexahydrate,MgCl2*6H2O,0.1 M,TAPS,0.1 M,9,PEG 1000,20% (w/v),,,,,,
1319,22_C0731,,Potassium phosphate-monobasic,KH2PO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,20% (w/v),,,,,,
1323,22_C0771,,Ammonium nitrate,NH4NO3,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,40% (w/v),,,,,,
1327,22_C0787,,Lithium chloride,LiCl,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
1331,22_C0789,,Lithium chloride,LiCl,0.1 M,CAPS,0.1 M,10,PEG 1000,40% (w/v),,,,,,
1335,22_C0791,,Magnesium chloride hexahydrate,MgCl2*6H2O,0.1 M,TAPS,0.1 M,9,PEG 1000,40% (w/v),,,,,,
1339,22_C0795,,Potassium acetate,KC2H3O2,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 1000,40% (w/v),,,,,,
1343,22_C0843,,Ammonium chloride,NH4Cl,0.1 M,CAPS,0.1 M,10,PEG 400,40% (v/v),,,,,,
1491,22_C0844,,Ammonium nitrate,NH4NO3,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
1495,22_C0860,,Lithium chloride,LiCl,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,40% (v/v),,,,,,
1499,22_C0865,,Potassium acetate,KC2H3O2,0.1 M,CAPS,0.1 M,10,PEG 400,40% (v/v),,,,,,
1503,22_C0879,,Potassium phosphate-monobasic,KH2PO4,0.1 M,CAPS,0.1 M,10,PEG 400,40% (v/v),,,,,,
1507,22_C0881,,Potassium phosphate-monobasic,KH2PO4,0.1 M,TAPS,0.1 M,9,PEG 400,40% (v/v),,,,,,
1511,22_C0916,,Ammonium bromide,NH4Br,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,80% (v/v),,,,,,
1515,22_C0919,,Ammonium nitrate,NH4NO3,0.1 M,HEPES,0.1 M,7.5,PEG 400,60% (v/v),,,,,,
1519,22_C0923,,Ammonium phosphate-dibasic,(NH4)2HPO4,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,20% (v/v),,,,,,
1523,22_C0935,,Magnesium chloride hexahydrate,MgCl2*6H2O,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,80% (v/v),,,,,,
1527,22_C0939,,Potassium acetate,KC2H3O2,0.1 M,TAPS,0.1 M,9,PEG 400,80% (v/v),,,,,,
1531,22_C0942,,Potassium acetate,KC2H3O2,0.1 M,CAPS,0.1 M,10,PEG 400,20% (v/v),,,,,,
1535,22_C0944,,Potassium acetate,KC2H3O2,0.1 M,BIS-TRIS propane,0.1 M,7,PEG 400,80% (v/v),,,,,,
2,22_C0704,,Ammonium phosphate-monobasic,NH4H2PO4,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
6,22_C0723,,Potassium bromide,KBr,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
10,22_C0724,,Potassium carbonate,K2CO3,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
14,22_C0725,,Potassium carbonate,K2CO3,0.1 M,Sodium Citrate,0.1 M,4.2,PEG 1000,20% (w/v),,,,,,
18,22_C0728,,Potassium nitrate,KNO3,0.1 M,Sodium Acetate,0.1 M,5,PEG 1000,20% (w/v),,,,,,
22,22_C0730,,Potassium nitrate,KNO3,0.1 M,MES,0.1 M,6,PEG 1000,20% (w/v),,,,,,
